"STATDISPID","TITLE","CYCLE","SURVEY_DATE"
"0003450706","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450706","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450670","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450670","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450670","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），産業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450686","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450686","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450686","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，市区町村","-",
"0003450707","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別人口構成比［産業別］（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450707","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別人口構成比［産業別］（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450707","労働力状態・産業・職業・従業上の地位 男女，産業（大分類）別人口構成比［産業別］（15歳以上就業者）－全国，都道府県，市区町村","-",
"0003450671","外国人 男女，国籍，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国","-",
"0003450687","外国人 男女，国籍，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450687","外国人 男女，国籍，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450687","外国人 男女，国籍，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450672","外国人 男女，国籍，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450672","外国人 男女，国籍，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450672","外国人 男女，国籍，従業上の地位，産業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450673","外国人 男女，国籍，従業上の地位，職業（大分類）別就業者数（15歳以上）－全国","-",
"0003450688","外国人 男女，国籍，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450688","外国人 男女，国籍，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450688","外国人 男女，国籍，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450708","外国人 男女，国籍，従業上の地位，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450708","外国人 男女，国籍，従業上の地位，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450708","外国人 男女，国籍，従業上の地位，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450674","外国人 男女，年齢（5歳階級），国籍，在学か否かの別・最終卒業学校の種類別人口（15歳以上）－全国","-",
"0003450689","外国人 男女，年齢（5歳階級），国籍，在学か否かの別・最終卒業学校の種類別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450689","外国人 男女，年齢（5歳階級），国籍，在学か否かの別・最終卒業学校の種類別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450689","外国人 男女，年齢（5歳階級），国籍，在学か否かの別・最終卒業学校の種類別人口（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450709","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450709","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450709","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，職業（大分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450675","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450675","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450675","労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450690","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
"0003450690","労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市","-",
