"STATDISPID","TAG_NAME"
"0003450708","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450708","令和２年国勢調査"
"0003450708","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450674","令和２年国勢調査"
"0003450674","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450689","令和２年国勢調査"
"0003450689","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450689","令和２年国勢調査"
"0003450689","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450689","令和２年国勢調査"
"0003450689","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450709","令和２年国勢調査"
"0003450709","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450709","令和２年国勢調査"
"0003450709","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450709","令和２年国勢調査"
"0003450709","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450675","令和２年国勢調査"
"0003450675","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450675","令和２年国勢調査"
"0003450675","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450675","令和２年国勢調査"
"0003450675","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450690","令和２年国勢調査"
"0003450690","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450690","令和２年国勢調査"
"0003450690","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450690","令和２年国勢調査"
"0003450690","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450710","令和２年国勢調査"
"0003450710","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450710","令和２年国勢調査"
"0003450710","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450710","令和２年国勢調査"
"0003450710","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450676","令和２年国勢調査"
"0003450676","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450676","令和２年国勢調査"
"0003450676","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450676","令和２年国勢調査"
"0003450676","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450691","令和２年国勢調査"
"0003450691","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450691","令和２年国勢調査"
"0003450691","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450691","令和２年国勢調査"
"0003450691","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450711","令和２年国勢調査"
"0003450711","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450711","令和２年国勢調査"
"0003450711","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450711","令和２年国勢調査"
"0003450711","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464070","令和２年国勢調査"
"0003464070","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464070","令和２年国勢調査"
"0003464070","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464070","令和２年国勢調査"
"0003464070","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464071","令和２年国勢調査"
"0003464071","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464071","令和２年国勢調査"
"0003464071","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003464071","令和２年国勢調査"
"0003464071","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450677","令和２年国勢調査"
"0003450677","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450677","令和２年国勢調査"
"0003450677","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450677","令和２年国勢調査"
"0003450677","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450692","令和２年国勢調査"
"0003450692","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450692","令和２年国勢調査"
"0003450692","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450692","令和２年国勢調査"
"0003450692","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450712","令和２年国勢調査"
"0003450712","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
"0003450712","令和２年国勢調査"
"0003450712","就業状態等基本集計　（主な内容：労働力状態，就業者の産業･職業，教育など）"
