"STATDISPID","class.name"
"0003410439","男女別2010"
"0003410439","年齢（各歳）年齢不詳，再掲有り2010"
"0003410454","男女別2010"
"0003410454","年齢（５歳階級）再掲有り2010"
"0003410685","男女別2010"
"0003410686","年齢（５歳階級）15歳から80歳以上と85歳以上2010"
"0003410686","配偶関係４区分2010"
"0003410686","男女別2010"
"0003410690","最終卒業学校の種類５区分2010"
"0003410690","男女別2010"
"0003410713","配偶関係４区分2010"
"0003410713","男女別2010"
"0003410715","最終卒業学校の種類５区分2010"
"0003410715","男女別2010"
"0003410715","年齢（５歳階級）15歳から80歳以上と85歳以上2010"
"0003410751","男女別2010"
"0003410751","年齢（５歳階級）再掲有り2010"
"0003410752","従業上の地位５区分2010"
"0003410752","男女別2010"
"0003410753","従業上の地位2010"
"0003410753","男女別2010"
"0003410771","男女別2010"
"0003410771","産業大分類2010"
"0003410776","男女別2010"
"0003410776","産業大分類（2000年調査の産業分類）2010"
"0003410777","産業大分類2010"
"0003410777","男女別2010"
"0003410781","男女別2010"
"0003410781","職業分類2010"
"0003410782","男女別2010"
"0003410782","職業大分類（2005年調査の職業分類）2010"
"0003410838","男女別2010"
"0003410838","職業分類2010"
"0003410840","居住期間６区分2010"
"0003410840","男女別2010"
"0003410840","年齢（５歳階級）再掲有り2010"
"0003410841","男女別2010"
"0003410841","居住期間６区分2010"
"0003410842","男女別2010"
"0003410842","年齢（５歳階級）再掲有り2010"
"0003410842","５年前の常住地B2010"
"0003410871","男女別2010"
"0003410871","５年前の常住地３区分2010"
"0003410872","利用交通手段2010"
"0003410873","世帯の種類2010"
"0003410874","世帯の種類2010"
"0003410875","世帯の種類2010"
"0003410875","世帯人員2010"
"0003410876","世帯人員2010"
"0003410877","総世帯2010"
"0003410878","世帯数，世帯人員及び親族人員2010"
"0003410878","世帯の家族類型16区分（2005年調査の家族類型）2010"
"0003410891","母子世帯及び父子世帯2010"
"0003410891","親の配偶関係２区分2010"
"0003410891","親の年齢５歳階級10歳間隔有り2010"
"0003410892","母子世帯及び父子世帯2010"
"0003410892","親の配偶関係２区分2010"
"0003410892","親の年齢５歳階級10歳間隔有り2010"
"0003410892","世帯数及び世帯人員2010"
"0003410893","母子世帯及び父子世帯2010"
"0003410894","住居の種類・住宅の所有の関係７区分2010"
"0003410895","住居の種類・住宅の所有の関係７区分（総数表記）2010"
"0003410911","年齢（５歳階級）再掲有り2010"
"0003410911","男女別2010"
"0003410912","一般世帯，夫婦の年齢別高齢夫婦世帯数2010"
"0003410914","一般世帯，高齢単身世帯，一般世帯に占める割合2010"
"0003410924","高齢夫婦世帯の夫の年齢２区分及び妻の年齢２区分2010"
"0003410925","国籍2010"
"0003410925","男女別2010"
"0003410925","年齢（５歳階級）再掲有り2010"
"0003410926","国籍2010"
"0003410927","男女別人口，面積，人口密度，全国に占める割合等2010"
"0003410928","男女別人口，面積，人口密度，全国に占める割合等2010"
"0003410931","東経及び北緯2010"
"0003410931","度分秒2010"
"0003410941","男女別2010"
"0003410941","年齢（５歳階級）再掲有り2010"
"0003410942","男女別2010"
"0003410942","人口集中地区及び人口集中地区以外の地区2010"
"0003410942","年齢（５歳階級）再掲有り2010"
"0003410946","有業者労働力人口，無業者非労働力人口2010"
"0003410946","男女別2010"
"0003410946","年齢（５歳階級）再掲有り2010"
"0003410947","男女別2010"
"0003410947","年齢（５歳階級）再掲有り2010"
"0003410971","男女別2010"
"0003410971","年齢（５歳階級）再掲有り2010"
"0003410971","５年前の常住地B2010"
"0003410972","男女別2010"
"0003410972","５年前の常住地３区分2010"
"0003410998","世帯の家族類型16区分（総数表記）2010"
"0003411013","全国，市部，郡部2010"
"0003411013","人口階級2010"
"0003411047","住宅の建て方７区分2010"
"0003411047","世帯数，割合及び人員2010"
"0003411049","人口及び昼夜間人口比率2010"
"0003411171","男女別人口，増減率，面積，人口密度，人口性比等2010"
"0003411172","全国，市部，郡部2015"
"0003411173","全国，市部，郡部2015"
"0003411174","人口集中地区及び人口集中地区以外の地区2015"
"0003411174","全国，市部，郡部2015"
"0003411193","総数，市部，郡部2015"
"0003411196","市町村の人口集中地区及び人口集中地区2015"
"0003411196","全国，市部，郡部2015"
"0003411196","人口階級2015"
"0003411216","人口階級2015"
"0003411216","全国，市部，郡部2015"
"0003411217","人口階級2015"
"0003411274","男女別_2015"
"0003411274","年齢_2015"
"0003411288","男女別_2015"
"0003411288","年齢（５歳階級）再掲有り2015"
"0003411289","男女別_2015"
"0003411289","年齢（５歳階級）再掲有り2015"
"0003411295","男女別_2015"
"0003411298","年齢（５歳階級）15歳から80歳以上と85歳以上2015"
"0003411298","配偶関係４区分2015"
"0003411298","男女別_2015"
"0003411299","配偶関係４区分2015"
"0003411299","男女別_2015"
"0003411333","有業者労働力人口，無業者非労働力人口2015"
"0003411333","男女別_2015"
"0003411333","年齢（５歳階級）再掲有り2015"
"0003411334","男女別_2015"
"0003411334","年齢（５歳階級）再掲有り2015"
"0003411341","男女別_2015"
"0003411341","産業大分類2015"
"0003411342","男女別_2015"
"0003411342","産業大分類（2000年調査の産業分類）2015"
"0003411345","男女別_2015"
"0003411345","職業分類_2015"
"0003411346","男女別_2015"
"0003411346","職業大分類（2005年調査の職業分類）2015"
"0003411373","男女別_2015"
"0003411373","年齢（５歳階級）再掲有り2015"
"0003411419","従業上の地位５区分2015"
"0003411419","男女別_2015"
"0003411420","従業上の地位_2015"
"0003411420","男女別_2015"
"0003411533","産業大分類2015"
"0003411533","男女別_2015"
"0003411552","男女別_2015"
"0003411552","職業分類_2015"
"0003411566","居住期間６区分2015"
"0003411566","男女別_2015"
"0003411566","年齢_2015"
"0003411574","男女別_2015"
"0003411574","居住期間６区分2015"
"0003411575","人口及び昼夜間人口比率2015"
"0003411594","男女別_2015"
"0003411594","現住地又は５年前の常住地2015"
"0003411647","世帯の種類2015"
"0003411648","世帯の種類2015"
"0003411718","世帯の種類2015"
"0003411718","世帯人員_2015"
"0003411719","世帯人員_2015"
"0003411761","世帯数，世帯人員及び親族人員2015"
"0003411761","世帯の種類×家族類型_2015"
"0003411762","世帯数，世帯人員及び親族人員2015"
"0003411762","世帯の家族類型16区分（2005年調査の家族類型）2015"
"0003411789","総世帯_2015"
"0003411860","世帯の種類×家族類型_2015"
"0003411889","母子世帯及び父子世帯2015"
"0003411889","配偶関係_2015"
"0003411889","親の年齢５歳階級10歳間隔有り2015"
"0003411890","母子世帯及び父子世帯2015"
"0003411890","配偶関係_2015"
"0003411890","親の年齢５歳階級10歳間隔有り2015"
"0003411890","世帯数及び世帯人員2015"
"0003411891","母子世帯及び父子世帯2015"
"0003411927","住居の種類・住宅の所有の関係７区分2015"
"0003411928","住宅の建て方７区分2015"
"0003411928","世帯数，割合及び人員2015"
"0003411993","年齢_2015"
"0003411993","男女別_2015"
"0003412039","一般世帯，夫婦の年齢別高齢夫婦世帯数2015"
"0003412052","一般世帯，65歳以上単独世帯，割合2015"
"0003412052","男女別_2015"
"0003412053","高齢夫婦世帯の夫の年齢２区分及び妻の年齢２区分2015"
"0003412083","国籍_2015"
"0003412083","男女別_2015"
"0003412083","年齢_2015"
"0003412084","国籍_2015"
"0003412087","国籍_2015"
"0003412087","男女別_2015"
"0003412087","労働力状態_2015"
"0003412089","男女別人口，面積，人口密度，全国に占める割合等2015"
"0003412090","男女別人口，面積，人口密度，全国に占める割合等2015"
"0003412171","現住地（2010）"
"0003412171","総数，男及び女2010"
"0003412171","居住期間2区分2010"
"0003412172","現住地（2010）"
"0003412172","総数，男及び女2010"
"0003412172","居住期間2区分2010"
"0003412175","労働力状態３区分_時系列"
"0003412175","男女_時系列"
"0003412176","労働力状態３区分_時系列"
"0003412176","男女_時系列"
"0003412177","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412177","男女_時系列"
"0003412177","産業小分類2015"
"0003412178","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412178","男女_時系列"
"0003412178","産業小分類2010"
"0003412179","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412179","男女_時系列"
"0003412179","産業小分類2005"
"0003412180","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412180","男女_時系列"
"0003412180","産業小分類2000"
"0003412181","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412181","男女_時系列"
"0003412181","産業小分類1995"
"0003412182","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412182","男女_時系列"
"0003412182","産業小分類1990"
"0003412184","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412184","男女_時系列"
"0003412184","職業小分類2015"
"0003412185","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412185","男女_時系列"
"0003412185","職業小分類2010"
"0003412186","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412186","男女_時系列"
"0003412186","職業小分類2005"
"0003412187","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412187","男女_時系列"
"0003412187","職業小分類2000"
"0003412188","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412188","男女_時系列"
"0003412188","職業小分類1995"
"0003412189","従業上の地位７区分_時系列（雇用者明細なし）"
"0003412189","男女_時系列"
"0003412189","職業小分類1990"
"0003412191","夫婦の就業・非就業4区分_時系列"
"0003412192","常住地又は従業地・通学地による人口_時系列"
"0003412193","常住地又は従業地・通学地による人口_時系列"
"0003412194","常住地又は従業地・通学地による人口_時系列"
"0003412195","常住地又は従業地・通学地による人口_時系列"
"0003412196","常住地又は従業地・通学地による人口_時系列"
"0003412197","常住地又は従業地・通学地による人口_時系列"
"0003412413","年齢３区分_時系列"
"0003412413","男女_時系列"
"0003412414","年齢３区分_時系列"
"0003412414","男女_時系列"
"0003412415","年齢３区分_時系列"
"0003412415","男女_時系列"
"0003412416","年齢３区分_時系列"
"0003412416","男女_時系列"
"0003412417","年齢３区分_時系列"
"0003412417","男女_時系列"
"0003412418","年齢３区分_時系列"
"0003412418","男女_時系列"
"0003412419","年齢３区分_時系列"
"0003412419","男女_時系列"
"0003412420","年齢３区分_時系列"
"0003412420","男女_時系列"
"0003412455","従業上の地位７区分_時系列（家庭内職者逆）"
"0003412455","男女_時系列"
"0003412455","産業小分類1985"
"0003412456","従業上の地位７区分_時系列（家庭内職者逆）"
"0003412456","男女_時系列"
"0003412456","職業小分類1985"
"0003413775","人口集中地区と以外の人口，面積，割合及び増減2010"
"0003413865","男，女及び総数2000"
"0003413947","男，女及び総数2005"
"0003413948","男，女及び総数2010"
"0003413949","男，女及び総数2015"
"0003414173","世帯数，世帯人員及び親族人員2010"
"0003414173","世帯の種類×家族類型（16区分）2010"
"0003414174","国籍11区分2010"
"0003414174","男女別2010"
"0003414175","住居の種類・住宅の所有の関係７区分（総数表記）2015"
